04-Jul-2016 14:15:30 CEST  Initiating request to open file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
04-Jul-2016 14:15:34 CEST  Successfully opened file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
Begin processing the 1st record. Run 1, Event 6442, LumiSection 58 at 04-Jul-2016 14:15:35.772 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
   14 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   1.006     -0.758  1.866 |     -0.292      0.963     -0.838    0.000 |
   15 |     6 -          t | 52 |   12   12   16   17 |  1  2 | 107.398      1.101  0.072 |    107.120      7.717    143.673  169.894 |
   16 |    24 -         W+ | 22 |   15   15   18   19 |  1  2 |  63.135      0.142  0.413 |     57.815     25.368      9.013   80.241 |
   17 |     5 -          b | 23 |   15   15   28   28 |  1  1 |  52.370      1.673 -0.344 |     49.306    -17.651    134.659    4.800 |
   18 |    -3 -       sbar | 23 |   16   16   26   23 |  1  5 |  25.215      1.295  0.810 |     17.392     18.256     42.558    0.500 |
   19 |     4 -          c | 23 |   16   16   20   20 |  1  1 |  41.043     -0.746  0.174 |     40.422      7.112    -33.545    1.500 |
   20 |     4 -          c | 52 |   19   19   22   27 |  1  2 |  34.972     -0.746  0.174 |     34.443      6.062    -28.577    1.500 |
   21 |    21 -          g | 73 |    1    1   35   35 |  1  1 |   5.727     -1.479 -0.908 |      3.522     -4.516    -11.907    0.491 |
   22 |     4 -          c | 71 |   20   20   27   27 |  1  1 |  34.630     -0.749  0.166 |     34.156      5.715    -28.411    1.500 |
   23 |    21 -          g | 71 |   18   18   27   27 |  1  1 |   7.611      1.120  1.085 |      3.556      6.728     10.418    0.000 |
   24 |    21 -          g | 71 |   18   18   27   27 |  1  1 |  13.235      0.850  0.942 |      7.786     10.703     12.647   -0.000 |
   25 |    21 -          g | 71 |   18   18   27   27 |  1  1 |   6.481      0.792  0.888 |      4.087      5.030      5.689    0.000 |
   26 |    -3 -       sbar | 71 |   18   18   27   27 |  1  1 |   8.151      0.650 -1.054 |      4.024     -7.088      5.675    0.500 |
   27 |   423 -        D*0 |  2 |   22   26   40   40 |  7  1 |  23.792     -0.755  0.169 |     23.453      4.002    -19.716    2.007 |
   28 |     5 -          b | 71 |   17   17   30   32 |  1  4 |  52.370      1.673 -0.344 |     49.306    -17.651    134.659    4.800 |
   29 |    -5 -       bbar | 71 |    9    9   30   32 |  1  4 | 614.911     -0.598  0.175 |    605.557    106.848   -389.813    4.800 |
   30 |  -513 -     B*bar0 |  2 |   28   29   41   41 |  3  1 |  38.456      1.671 -0.338 |     36.281    -12.750     98.576    5.325 |
   31 |   221 -        eta |  2 |   28   29   42   43 |  3  2 |  30.160     -0.589  0.170 |     29.723      5.115    -18.826    0.548 |
   32 |   533 -      B*_s0 |  2 |   28   29   44   44 |  3  1 | 513.397     -0.598  0.175 |    505.598     89.145   -325.705    5.415 |
   33 |     1 -          d | 71 |    1    1   38   50 |  1  3 |   0.451     -9.215 -1.851 |     -0.125     -0.434  -2267.748    0.330 |
   34 |    21 -          g | 71 |    1    1   38   50 |  1  3 |   6.155     -1.398 -0.608 |      5.051     -3.517    -11.700    0.000 |
   35 |    21 -          g | 71 |   21   21   38   50 |  1  3 |   5.727     -1.479 -0.908 |      3.522     -4.516    -11.907    0.491 |
   36 |    21 -          g | 71 |    1    1   38   50 |  1  3 |  41.908     -1.253 -0.639 |     33.638    -24.995    -67.348    0.000 |
   37 |  2101 -       ud_0 | 71 |    0    0   38   50 |  1  3 |   0.959      9.023  0.164 |      0.946      0.157   3973.441    0.579 |
   38 |   221 -        eta |  2 |   33   37   45   45 |  7  1 |  19.409     -1.253 -0.655 |     15.394    -11.821    -31.220    0.548 |
   39 |   310 -       K_S0 |  1 |   28   29   -1   -1 |  3  0 |   2.903     -0.634  0.109 |      2.886      0.316     -1.967    0.498 |
   40 |   421 -         D0 |  2 |   27   27   -1   -1 |  1  0 |  21.793     -0.756  0.170 |     21.480      3.679    -18.100    1.865 |
   41 |  -511 -      Bbar0 |  2 |   30   30   46   46 |  1  1 |  37.878      1.670 -0.338 |     35.734    -12.563     97.028    5.280 |
   42 |    22 -      gamma |  1 |   31   31   -1   -1 |  1  0 |  14.656     -0.571  0.170 |     14.446      2.472     -8.826    0.000 |
   43 |    22 -      gamma |  1 |   31   31   -1   -1 |  1  0 |  15.503     -0.607  0.171 |     15.276      2.643    -10.000   -0.000 |
   44 |   531 -       B_s0 |  2 |   32   32   47   48 |  1  2 | 512.699     -0.598  0.174 |    504.915     89.004   -325.243    5.367 |
   45 |    22 -      gamma |  1 |   38   38   -1   -1 |  1  0 |  14.347     -1.263 -0.642 |     11.494     -8.587    -23.350    0.000 |
   46 |  -421 -      Dbar0 |  2 |   41   41   51   52 |  1  2 |  13.885      1.600 -0.392 |     12.830     -5.307     32.979    1.865 |
   47 | -4212 - Sigma_cbar- |  2 |   44   44   53   53 |  1  1 | 190.096     -0.596  0.168 |    187.407     31.858   -120.014    2.455 |
   48 |  2212 -         p+ |  1 |   44   44   -1   -1 |  1  0 | 143.422     -0.598  0.177 |    141.171     25.310    -91.002    0.938 |
   49 |    11 -         e- |  1 |   33   37   -1   -1 |  7  0 |   0.297     -1.174 -0.663 |      0.234     -0.183     -0.434    0.001 |
   50 |   -11 -         e+ |  1 |   33   37   -1   -1 |  7  0 |   0.775     -1.178 -0.658 |      0.613     -0.474     -1.139    0.001 |
   51 |    11 -         e- |  1 |   46   46   -1   -1 |  1  0 |   5.650      1.654 -0.448 |      5.092     -2.447     14.233    0.001 |
   52 |   -12 -    nu_ebar |  1 |   46   46   -1   -1 |  1  0 |   4.914      1.492 -0.277 |      4.727     -1.344     10.374    0.000 |
   53 | -4122 - Lambda_cbar- |  2 |   47   47   -1   -1 |  1  0 | 181.486     -0.596  0.168 |    178.932     30.340   -114.605    2.286 |
Begin processing the 5th record. Run 1, Event 6446, LumiSection 58 at 04-Jul-2016 14:15:38.539 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   78 |  0 17 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   69 |  0 26 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -1 -       dbar | 21 |    0    0    4    4 |  1  1 |   0.000  23178.268  0.000 |      0.000      0.000    422.268    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -25107.623  0.000 |      0.000      0.000  -2351.623    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000 -24685.355  0.000 |      0.000      0.000  -1929.355 1993.001 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 | 265.585     -2.699 -1.688 |    -31.138   -263.753  -1964.973 1993.001 |
    6 |   -11 -         e+ | 23 |    5    5    8    9 |  1  2 | 729.123     -0.984 -0.068 |    727.452    -49.337   -839.268    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5   10   10 |  1  1 | 788.311     -1.154 -2.866 |   -758.591   -214.417  -1125.705  999.999 |
    8 |   -11 -         e+ |  1 |    6    6   -1   -1 |  1  0 | 318.221     -0.985 -0.066 |    317.538    -20.830   -366.534    0.001 |
    9 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 | 410.903     -0.984 -0.069 |    409.913    -28.507   -472.735    0.000 |
   10 | 9900012 -      nu_Re | 52 |    7    7   11   13 |  1  3 | 788.310     -1.154 -2.866 |   -758.590   -214.417  -1125.705  999.999 |
   11 |   -11 -         e+ | 23 |   10   10   19   17 |  1  3 | 522.856     -0.544  2.558 |   -436.201    288.283   -298.400    0.001 |
   12 |     5 -          b | 23 |   10   10   37   47 |  1 10 | 463.131     -1.210 -2.223 |   -281.248   -367.954   -707.808    4.800 |
   13 |    -6 -       tbar | 22 |   10   10   14   14 |  1  1 | 140.886     -0.770 -1.867 |    -41.141   -134.746   -119.496  170.967 |
   14 |    -6 -       tbar | 52 |   13   13   15   15 |  1  1 | 140.926     -0.771 -1.868 |    -41.208   -134.766   -119.652  170.967 |
   15 |    -6 -       tbar | 52 |   14   14   16   16 |  1  1 | 141.282     -0.776 -1.872 |    -41.859   -134.939   -120.960  170.967 |
   16 |    -6 -       tbar | 52 |   15   15   18   18 |  1  1 | 141.067     -0.783 -1.868 |    -41.290   -134.889   -122.092  170.967 |
   17 |    22 -      gamma |  1 |   11   11   -1   -1 |  1  0 |   0.019     -0.643 -2.131 |     -0.010     -0.016     -0.013    0.000 |
   18 |    -6 -       tbar | 52 |   16   16   21   21 |  1  1 | 141.054     -0.783 -1.868 |    -41.294   -134.874   -122.087  170.967 |
   19 |   -11 -         e+ |  1 |   11   11   -1   -1 |  1  0 | 419.256     -0.544  2.558 |   -349.767    231.168   -239.272    0.001 |
   20 |    22 -      gamma |  1 |   11   11   -1   -1 |  1  0 | 103.589     -0.544  2.558 |    -86.419     57.116    -59.119    0.000 |
   21 |    -6 -       tbar | 52 |   18   18   22   23 |  1  2 | 141.054     -0.783 -1.868 |    -41.294   -134.874   -122.087  170.967 |
   22 |   -24 -         W- | 22 |   21   21   24   24 |  1  1 | 113.176     -0.653 -1.252 |     35.524   -107.457    -79.334   82.240 |
   23 |    -5 -       bbar | 23 |   21   21   44   42 |  1  8 |  81.564     -0.503 -2.799 |    -76.817    -27.417    -42.753    4.800 |
   24 |   -24 -         W- | 52 |   22   22   25   26 |  1  2 | 112.308     -0.655 -1.255 |     34.887   -106.752    -78.920   82.240 |
   25 |     3 -          s | 23 |   24   24   27   27 |  1  1 |  98.398     -0.430 -1.600 |     -2.854    -98.357    -43.601    0.500 |
   26 |    -4 -       cbar | 23 |   24   24   34   35 |  1  5 |  38.664     -0.819 -0.219 |     37.741     -8.395    -35.318    1.500 |
   27 |     3 -          s | 52 |   25   25   30   33 |  1  8 |  93.899     -0.430 -1.600 |     -2.723    -93.859    -41.607    0.500 |
   28 |    -3 -       sbar | 71 |    0    0   65   65 |  1  1 |  23.382      0.841  2.065 |    -11.082     20.589     22.070    0.500 |
   29 |     1 -          d | 71 |    0    1   -1   -1 |  2  0 |   6.869      1.928 -1.153 |      2.788     -6.278     23.114    0.330 |
   30 |     3 -          s | 71 |   27   27   66   35 |  1  4 |  35.280     -0.361 -1.629 |     -2.042    -35.221    -13.009    0.500 |
   31 |    21 -          g | 71 |   27   27   66   35 |  1  4 |  22.024     -0.458 -1.602 |     -0.682    -22.013    -10.440   -0.000 |
   32 |    21 -          g | 71 |   27   27   66   35 |  1  4 |  15.792     -0.408 -1.579 |     -0.123    -15.792     -6.630   -0.000 |
   33 |    21 -          g | 71 |   27   27   66   35 |  1  4 |  13.748     -0.535 -1.562 |      0.117    -13.747     -7.704    0.000 |
   34 |    -4 -       cbar | 71 |   26   26   66   35 |  1  4 |  33.902     -0.797 -0.450 |     30.521    -14.758    -29.977    1.500 |
   35 |  -413 -        D*- |  2 |   30   34   79   79 |  7  1 |  27.595     -0.805 -0.447 |     24.884    -11.927    -24.674    2.010 |
   36 |    21 -          g | 71 |    0    0   69   69 |  1  1 |   5.920      0.526  2.226 |     -3.606      4.695      3.260    0.000 |
   37 |     5 -          b | 71 |   12   12   45   47 |  1  5 | 370.718     -1.216 -2.216 |   -223.070   -296.094   -570.067    4.800 |
   38 |    21 -          g | 71 |   12   12   45   47 |  1  5 |  22.038     -1.133 -2.217 |    -13.274    -17.591    -30.655    0.000 |
   39 |    21 -          g | 71 |   12   12   45   47 |  1  5 |  40.415     -1.181 -2.258 |    -25.625    -31.252    -59.643    0.000 |
   40 |    21 -          g | 71 |   12   12   45   47 |  1  5 |  20.754     -1.196 -2.292 |    -13.704    -15.586    -31.178    0.000 |
   41 |    21 -          g | 71 |   12   12   45   47 |  1  5 |   7.666     -1.141 -2.357 |     -5.423     -5.419    -10.769    0.000 |
   42 |    21 -          g | 71 |   23   23   45   47 |  1  5 |   7.478     -0.327 -2.725 |     -6.838     -3.026     -2.487   -0.000 |
   43 |    21 -          g | 71 |   23   23   45   47 |  1  5 |  10.956     -0.351 -2.567 |     -9.194     -5.958     -3.923   -0.000 |
   44 |    -5 -       bbar | 71 |   23   23   45   47 |  1  5 |  62.063     -0.561 -2.840 |    -59.265    -18.425    -36.681    4.800 |
   45 |  -513 -     B*bar0 |  2 |   37   44   80   80 | 10  1 | 345.333     -1.215 -2.216 |   -207.795   -275.819   -530.873    5.325 |
   46 |  2212 -         p+ |  1 |   37   44   -1   -1 | 10  0 |  24.632     -1.189 -2.255 |    -15.571    -19.086    -36.705    0.938 |
   47 |   531 -       B_s0 |  2 |   37   44   81   86 | 10  2 |  61.590     -0.558 -2.837 |    -58.759    -18.458    -36.204    5.367 |
   48 |     3 -          s | 71 |    0    0   72   77 |  1  8 |  71.975     -0.035  1.681 |     -7.923     71.538     -2.543    0.620 |
   49 |    21 -          g | 71 |    0    0   72   77 |  1  8 |   7.281      0.077  1.585 |     -0.107      7.281      0.562    0.549 |
   50 |    21 -          g | 71 |    1    1   72   77 |  1  8 |  15.342     -1.895 -0.409 |     14.079     -6.095    -49.871   -0.000 |
   51 |    21 -          g | 71 |    1    1   72   77 |  1  8 |   9.321     -1.702 -0.343 |      8.777     -3.137    -24.699    0.000 |
   52 |    21 -          g | 71 |    1    1   72   77 |  1  8 |  11.629     -1.866 -0.550 |      9.917     -6.075    -36.677    0.416 |
   53 |    21 -          g | 71 |    1    1   72   77 |  1  8 |  18.337     -1.735  1.014 |      9.697     15.563    -50.385    0.000 |
   54 |    21 -          g | 71 |    1    1   72   77 |  1  8 |  33.895     -2.031  1.055 |     16.725     29.482   -126.977    0.000 |
   55 |    21 -          g | 71 |    1    1   72   77 |  1  8 |   8.115     -1.943  1.107 |      3.629      7.259    -27.743    0.000 |
   56 |    21 -          g | 71 |    1    1   72   77 |  1  8 |   7.144     -2.048  0.985 |      3.951      5.952    -27.225    0.000 |
   57 |    21 -          g | 71 |    1    1   72   77 |  1  8 |   7.496     -1.709  1.450 |      0.901      7.442    -20.031    0.000 |
   58 |    21 -          g | 71 |    1    1   72   77 |  1  8 |   5.748     -1.607  1.398 |      0.989      5.662    -13.758    0.000 |
   59 |    21 -          g | 71 |    1    1   72   77 |  1  8 |  31.381     -1.585  1.488 |      2.591     31.273    -73.308   -0.000 |
   60 |    21 -          g | 71 |    1    1   72   77 |  1  8 |  36.195     -1.757  1.765 |     -6.989     35.513   -101.773    0.274 |
   61 |    21 -          g | 71 |    1    1   72   77 |  1  8 |  10.508     -1.711  1.811 |     -2.496     10.207    -28.126    0.000 |
   62 |    21 -          g | 71 |    1    1   72   77 |  1  8 |   5.606     -1.652  1.716 |     -0.810      5.548    -14.088    0.000 |
   63 |  2212 -         p+ |  1 |   48   62   -1   -1 | 17  0 |   3.051     -1.930 -0.460 |      2.733     -1.355    -10.290    0.938 |
   64 |   111 -        pi0 |  2 |   48   62   82   82 | 17  1 |  15.574     -1.769  1.767 |     -3.041     15.274    -44.319    0.135 |
   65 |   310 -       K_S0 |  1 |    0   28   -1   -1 |  3  0 |   8.163      0.856  2.044 |     -3.722      7.265      7.867    0.498 |
   66 |   310 -       K_S0 |  1 |   30   34   -1   -1 |  7  0 |   9.636     -0.371 -1.626 |     -0.532     -9.621     -3.661    0.498 |
   67 |   310 -       K_S0 |  1 |   30   34   -1   -1 |  7  0 |  10.327     -0.404 -1.610 |     -0.402    -10.319     -4.283    0.498 |
   68 |   310 -       K_S0 |  1 |   30   34   -1   -1 |  7  0 |   1.930     -0.571 -1.639 |     -0.132     -1.925     -1.163    0.498 |
   69 |  2212 -         p+ |  1 |    0   36   -1   -1 |  3  0 |   2.515      0.499  2.497 |     -2.011      1.511      1.308    0.938 |
   70 |   310 -       K_S0 |  1 |   37   44   -1   -1 | 10  0 |   2.952     -0.409 -2.623 |     -2.564     -1.464     -1.242    0.498 |
   71 |   310 -       K_S0 |  1 |   37   44   -1   -1 | 10  0 |   4.261     -0.293 -2.685 |     -3.825     -1.877     -1.267    0.498 |
   72 |   310 -       K_S0 |  1 |   48   62   -1   -1 | 17  0 |  29.623     -0.024  1.696 |     -3.694     29.391     -0.701    0.498 |
   73 |   111 -        pi0 |  2 |   48   62   83   83 | 17  1 |  30.563     -0.045  1.682 |     -3.384     30.375     -1.380    0.135 |
   74 |   310 -       K_S0 |  1 |   48   62   -1   -1 | 17  0 |   1.322      0.290  0.252 |      1.280      0.329      0.389    0.498 |
   75 |   310 -       K_S0 |  1 |   48   62   -1   -1 | 17  0 |   3.571     -1.732  1.253 |      1.118      3.392     -9.776    0.498 |
   76 |  2212 -         p+ |  1 |   48   62   -1   -1 | 17  0 |   6.331     -1.952  1.095 |      2.899      5.628    -21.837    0.938 |
   77 |  2212 -         p+ |  1 |   48   62   -1   -1 | 17  0 |   1.033     -3.534  1.187 |      0.387      0.958    -17.673    0.938 |
   78 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.566     -6.626  1.176 |      0.218      0.523   -213.706    0.938 |
   79 |  -421 -      Dbar0 |  2 |   35   35   87   87 |  1  1 |  25.788     -0.805 -0.448 |     23.244    -11.170    -23.093    1.865 |
   80 |  -511 -      Bbar0 |  2 |   45   45   84   89 |  1  2 | 339.703     -1.215 -2.216 |   -204.406   -271.324   -522.185    5.280 |
   81 |   433 -      D*_s+ |  2 |   47   47   85   85 |  1  1 |  29.744     -0.532 -2.820 |    -28.217     -9.408    -16.565    2.112 |
   82 |    22 -      gamma |  1 |   64   64   -1   -1 |  1  0 |  14.786     -1.768  1.765 |     -2.858     14.507    -42.072   -0.000 |
   83 |    22 -      gamma |  1 |   73   73   -1   -1 |  1  0 |  26.472     -0.043  1.682 |     -2.936     26.309     -1.150    0.000 |
   84 |  -415 -      D*_2- |  2 |   80   80   88   88 |  1  1 | 111.218     -1.204 -2.210 |    -66.332    -89.272   -168.737    2.421 |
   85 |   431 -       D_s+ |  2 |   81   81   -1   -1 |  1  0 |  28.211     -0.529 -2.815 |    -26.723     -9.039    -15.644    1.968 |
   86 |   310 -       K_S0 |  1 |   47   47   -1   -1 |  1  0 |   9.103     -0.525 -2.900 |     -8.839     -2.180     -4.999    0.498 |
   87 |   310 -       K_S0 |  1 |   79   79   -1   -1 |  1  0 |   8.596     -0.747 -0.421 |      7.844     -3.516     -7.033    0.498 |
   88 |  -423 -     D*bar0 |  2 |   84   84   90   90 |  1  1 |  84.515     -1.201 -2.212 |    -50.535    -67.742   -127.780    2.007 |
   89 |   111 -        pi0 |  2 |   80   80   91   92 |  1  2 |  68.996     -1.224 -2.220 |    -41.731    -54.945   -107.218    0.135 |
   90 |  -421 -      Dbar0 |  2 |   88   88   93   94 |  1  2 |  78.443     -1.202 -2.212 |    -46.937    -62.850   -118.619    1.865 |
   91 |    22 -      gamma |  1 |   89   89   -1   -1 |  1  0 |  42.571     -1.224 -2.219 |    -25.697    -33.941    -66.144    0.000 |
   92 |    22 -      gamma |  1 |   89   89   -1   -1 |  1  0 |  26.425     -1.225 -2.223 |    -16.035    -21.004    -41.074    0.000 |
   93 |    11 -         e- |  1 |   90   90   -1   -1 |  1  0 |   8.602     -1.224 -2.186 |     -4.966     -7.023    -13.367    0.001 |
   94 |   -12 -    nu_ebar |  1 |   90   90   -1   -1 |  1  0 |  39.595     -1.213 -2.208 |    -23.545    -31.834    -60.693    0.000 |
Begin processing the 6th record. Run 1, Event 6447, LumiSection 58 at 04-Jul-2016 14:15:38.540 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   23 |  0 10 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   23 |  0 10 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -1 -       dbar | 21 |    0    0    4    4 |  1  1 |   0.000  23572.092  0.000 |      0.000      0.000    816.092    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -24004.645  0.000 |      0.000      0.000  -1248.645    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000 -23188.553  0.000 |      0.000      0.000   -432.553 2018.919 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  47.074     -2.972 -0.184 |     46.275     -8.634   -458.546 2018.919 |
    6 |   -11 -         e+ |  1 |    5    5   -1   -1 |  1  0 | 691.404      0.174  2.490 |   -549.919    419.080    120.874    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8   10 |  1  3 | 733.749     -0.725 -0.622 |    596.194   -427.715   -579.421 1000.000 |
    8 |   -11 -         e+ |  1 |    7    7   -1   -1 |  1  0 | 896.746     -0.632 -0.498 |    788.024   -427.986   -605.484    0.001 |
    9 |     3 -          s | 23 |    7    7   16   18 |  1  6 | 149.034      0.417 -2.475 |   -117.128    -92.153     64.019    0.500 |
   10 |    -4 -       cbar | 23 |    7    7   11   11 |  1  1 | 118.839     -0.314  2.251 |    -74.702     92.424    -37.956    1.500 |
   11 |    -4 -       cbar | 52 |   10   10   21   19 |  1  6 | 112.279     -0.314  2.251 |    -70.580     87.322    -35.860    1.500 |
   12 |    -2 -       ubar | 73 |    0    0   25   25 |  1  1 |   1.374      1.234  0.115 |      1.365      0.158      2.161    0.475 |
   13 |    -3 -       sbar | 71 |    1    1   -1   -1 |  1  0 |   7.283     -2.471  2.586 |     -6.186      3.844    -42.780    0.500 |
   14 |    21 -          g | 71 |    1    1   15   15 |  1  1 |  25.493     -0.484  2.432 |    -19.340     16.609    -12.837    0.000 |
   15 |  2212 -         p+ |  1 |    0   14   -1   -1 |  3  0 |   5.481     -0.493  2.338 |     -3.805      3.944     -2.814    0.938 |
   16 |     3 -          s | 71 |    9    9   29   22 |  1  3 | 128.318      0.458 -2.556 |   -106.970    -70.873     60.859    0.500 |
   17 |    21 -          g | 71 |    9    9   29   22 |  1  3 |   6.458      0.521 -2.579 |     -5.463     -3.445      3.518    0.421 |
   18 |    21 -          g | 71 |    9    9   29   22 |  1  3 |   9.192      0.239 -2.481 |     -7.259     -5.639      2.219   -0.000 |
   19 |    21 -          g | 71 |   11   11   29   22 |  1  3 |  11.777     -0.393  2.201 |     -6.936      9.518     -4.749    0.000 |
   20 |    21 -          g | 71 |   11   11   29   22 |  1  3 |  29.041     -0.359  2.251 |    -18.265     22.578    -10.653   -0.000 |
   21 |    -4 -       cbar | 71 |   11   11   29   22 |  1  3 |  68.752     -0.292  2.267 |    -44.112     52.735    -20.359    1.500 |
   22 |  -431 -       D_s- |  2 |   16   21   -1   -1 |  8  0 |  55.465     -0.292  2.266 |    -35.531     42.590    -16.414    1.968 |
   23 |     2 -          u | 71 |    0    1   32   28 |  2  5 |   2.848     -1.366  0.173 |      2.805      0.490     -5.219    0.330 |
   24 |    21 -          g | 71 |    0    0   32   28 |  1  5 |   5.452      4.237 -2.140 |     -2.937     -4.594    188.639    0.000 |
   25 |    -2 -       ubar | 71 |   12   12   32   28 |  1  5 |   1.374      1.234  0.115 |      1.365      0.158      2.161    0.475 |
   26 |  2212 -         p+ |  1 |   23   25   -1   -1 |  5  0 |   0.701      3.293  2.050 |     -0.323      0.622      9.425    0.938 |
   27 |  2212 -         p+ |  1 |   23   25   -1   -1 |  5  0 |   1.611      3.314 -2.503 |     -1.294     -0.960     22.126    0.938 |
   28 |  2212 -         p+ |  1 |   23   25   -1   -1 |  5  0 |   0.449      3.111  2.977 |     -0.443      0.074      5.030    0.938 |
   29 |   111 -        pi0 |  2 |   16   21   31   31 |  8  1 |  32.912      0.467 -2.550 |    -27.320    -18.351     15.922    0.135 |
   30 |  2212 -         p+ |  1 |   16   21   -1   -1 |  8  0 |  39.142      0.457 -2.551 |    -32.514    -21.794     18.535    0.938 |
   31 |    22 -      gamma |  1 |   29   29   -1   -1 |  1  0 |  32.756      0.467 -2.550 |    -27.190    -18.266     15.857    0.000 |
   32 |    11 -         e- |  1 |   23   25   -1   -1 |  5  0 |   0.045     -0.886  2.981 |     -0.044      0.007     -0.045    0.001 |
   33 |   -11 -         e+ |  1 |   23   25   -1   -1 |  5  0 |   0.025     -0.810  3.077 |     -0.025      0.002     -0.023    0.001 |
Begin processing the 7th record. Run 1, Event 6448, LumiSection 58 at 04-Jul-2016 14:15:38.541 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   24 |  0 13 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   25 |  0 16 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -2 -       ubar | 21 |    0    0    4    4 |  1  1 |   0.000  23234.100  0.000 |      0.000      0.000    478.100    0.000 |
    3 |     1 -          d | 21 |    1    1    4    4 |  1  1 |   0.000 -24862.834  0.000 |      0.000      0.000  -2106.834    0.000 |
    4 | -9900024 -       W_R- | 22 |    2    3    5    5 |  2  1 |   0.000 -24384.734  0.000 |      0.000      0.000  -1628.734 2007.261 |
    5 | -9900024 -       W_R- | 62 |    4    4    7    8 |  1  2 |  51.274     -4.164  0.551 |     43.675     26.861  -1648.544 2007.261 |
    6 |    22 -      gamma |  1 |    0    0   -1   -1 |  1  0 |   5.048      2.023  0.955 |      2.917      4.120     18.753   -0.000 |
    7 |    11 -         e- |  1 |    5    5   -1   -1 |  1  0 | 713.554     -0.469  2.881 |   -689.535    183.579   -346.914    0.001 |
    8 | 9900012 -      nu_Re | 22 |    5    5    9   11 |  1  3 | 749.771     -1.319 -0.211 |    733.210   -156.718  -1301.630 1000.000 |
    9 |    11 -         e- |  1 |    8    8   -1   -1 |  1  0 | 658.032     -1.434 -0.189 |    646.369   -123.339  -1302.289    0.001 |
   10 |    -1 -       dbar | 23 |    8    8   17   17 |  1  1 | 207.543      0.174  0.079 |    206.902     16.291     36.365    0.330 |
   11 |     2 -          u | 23 |    8    8   12   34 |  1  6 | 129.931     -0.271 -2.749 |   -120.062    -49.671    -35.707    0.330 |
   12 |     2 -          u | 71 |   11   11   26   34 |  1  3 | 127.159     -0.277 -2.760 |   -118.003    -47.377    -35.705    0.330 |
   13 |     2 -          u | 71 |    1    1   16   38 |  1  3 |   1.257     -0.205 -2.443 |     -0.963     -0.808     -0.259    0.330 |
   14 |    21 -          g | 71 |    1    1   16   38 |  1  3 |   7.867     -1.626 -1.448 |      0.962     -7.808    -19.231   -0.000 |
   15 |    -2 -       ubar | 71 |    1    1   16   38 |  1  3 |   3.276     -2.933 -1.230 |      1.094     -3.088    -30.698    0.330 |
   16 |  2212 -         p+ |  1 |   13   15   -1   -1 |  4  0 |   3.196     -1.574 -1.978 |     -1.267     -2.934     -7.378    0.938 |
   17 |    -1 -       dbar | 71 |   10   10   28   29 |  1  2 | 201.450      0.174  0.079 |    200.828     15.813     35.298    0.330 |
